Comment_Author,Comment_Text,Comment_Date,Like_Count
@狐狸-f6d,"再次強調 
本作都是用刀背",2026-05-07T05:29:36Z,7
@索娜-w6o,"哼哼....今年重心之一  遊戲

夢幻之星整個被公司海放 只剩工商轉蛋補伺服器營運跟賣周邊",2026-05-07T03:52:26Z,1
@ab2488779,慘了 又要亂感動一波了,2026-05-07T03:06:23Z,2
@vince_SH,考慮到現實日本政府打擊黑道的有效程度來看，以後的人中之龍續作八成不會像過去的作品那樣是純粹的日本黑幫題材遊戲了…所以這樣從最初的前傳開始搞實在是太爽了～給你錢快點出,2026-05-10T07:12:57Z,1
@charking111,"為了主題曲不斷回來

發現...很可能1951年東城會成立 因為東成優被老大幹掉",2026-05-12T17:51:15Z,0
@LoveSerah,GTA Japan!,2026-05-09T03:05:56Z,0
@ragnarokca,人中之龍 -1😂😂😂,2026-05-07T07:20:29Z,0
@stevekuo7854,STEAM已加入願望清單，這個一定預購!,2026-05-07T03:59:50Z,7
@musickorenpop,這主角比春日一番屌多了,2026-05-11T08:58:26Z,0
@tttNioh,"感覺不錯
應該可以吸引到很多如龍的粉絲",2026-05-07T05:39:01Z,1
@南淵-c1o,….糟了….一看到直接放預購,2026-05-07T04:52:01Z,1
@harrisharris-by3rj,比起遊戲更想知道主題曲那裡聽得到 是正常的嗎??,2026-05-07T10:08:01Z,4
@EricWynne,有沒有穿越時空？！ 還是他後生打到老 😂,2026-05-07T07:11:58Z,1
@咖喱魚蛋味,shut up and take my MONEY,2026-05-07T14:18:55Z,0
@makehimobsessedwithyou6412,什麼時候推出,2026-05-07T05:17:11Z,1
@bomberman4548,Snoop dogg wtf,2026-05-07T01:52:57Z,4
@peonyma,XBOX 行頭 ... 隻 Game 會唔會係 Microsoft 有份畀錢做 ... ?,2026-05-07T07:01:28Z,0
@ivanoutside,那不就是和平饭店吗~hahaha,2026-05-07T09:44:21Z,0
@萌萌哒法克鱿,"这一代拿刀捅死的人战斗结束以后还会弯腰捂着肚子说""放过我吧""么🤣",2026-05-08T04:52:43Z,1
@ventusseow5789,史努比狗狗 吸毒吸到做毒販老大，不給中間商賺錢,2026-05-07T07:17:01Z,1
@kubo4288,該不會這就是Ado真正的樣子建模的🫣 2:58,2026-05-08T16:35:49Z,0
@firewill0427,我是很想玩，但是出在2026冬季跟GTA6硬扛沒問題嗎? 我時間有限還是會優先玩GTA6，再來才是這款,2026-05-08T11:11:56Z,3
@willemily,"真的是snoop Dogg, 還有Ado!",2026-05-07T01:51:05Z,6
@狐神月-k9e,東城真,2026-05-12T17:17:15Z,0
@konoDIOdaJOJO,怎麼有張菲,2026-05-07T12:10:07Z,0
@t911205,怎樣都好，別再做成回合制戰鬥我就買….,2026-05-07T03:50:55Z,3
@紀劭諭,求 主題曲名稱,2026-05-09T09:21:47Z,0
@neth_sharing,人中five guys,2026-05-08T07:04:05Z,0
@林帥帥-s6z,這個經費爆炸多。,2026-05-07T13:34:27Z,0
@kimhouou2916,我好好奇ADO小姐會在裡面唱什麼歌,2026-05-07T05:34:38Z,4
@光頭哥-i4t,ADO,2026-05-07T08:30:07Z,0
@雷姆-p8c,沒有NS2😱😱,2026-05-07T04:16:14Z,3
@BugHuang-i3q,有音樂名嗎 好好聽阿,2026-05-07T02:29:17Z,1
@jojo0857jo,Ariana grande?,2026-05-07T20:46:04Z,0
@xz_min3229,我記得初代會長不是叫東城真嗎？,2026-05-07T07:05:48Z,2
@chevady,另一個 還在只有馬東石😂,2026-05-07T04:08:30Z,7
@yusadomoe,"那這樣主角就是東城真了?
看起來很像是雙主角
東城真跟另一位的樣子",2026-05-07T10:26:59Z,0
@ccl9465,我一定買，但是，你要暴力一點，寫實一點，要是正義黑道就跟人龍一樣現實沒這種鬼東西，有也混不了多久,2026-05-08T16:33:26Z,1
@李金-r6m,不會遇到桐生一馬 小時候吧??,2026-05-07T08:32:01Z,1
@Gurugurustan,所以基本上是日本马永贞?,2026-05-09T13:34:56Z,0
@s0211182004,主題曲肯定是加了大麻,2026-05-10T06:14:10Z,0
@chunhaupeor,日版rdr2？,2026-05-07T07:50:34Z,0
@WangAG,謝謝這兩天我已經點進來聽第74次了  拜託音源推出RRRRRRRRRRRR,2026-05-09T18:49:36Z,0
@diopan4775,Ado怎出現在大正昭和🤔,2026-05-07T12:55:43Z,1
@tigo-verse,藤岡靛竟然連中文名稱翻譯都沒放...QQ,2026-05-09T13:21:45Z,0
@劍減稅,新戰鬥系統還沒看到  希望別再預告欺騙..,2026-05-07T07:56:19Z,0
@ifive88g63,所以是说两个美国年轻人过来当日本人？,2026-05-07T04:33:41Z,2
@leohung69,😮痴線請呢班人究竟要洗幾多錢？？？？,2026-05-09T03:53:10Z,0
@klemensleung,顏色太鮮，好假,2026-05-07T05:49:18Z,1
@閔炫王-v4f,想問 4:39是誰?,2026-05-08T20:12:46Z,0
@shibamiso1005,沒NS2版...pass,2026-05-07T05:03:24Z,1
@尛尛尛-f8q,4:39 請問是哪位女星?,2026-05-10T07:02:30Z,0
@奇庫虎,為啥是英文語音？這是美版？還是遊戲設定是美國人？,2026-05-07T04:25:46Z,1
@xiiaohao5565,"那個真的是ado的臉模？如果是的話這已經是女神級別臉了吧
cordell broadus...哇喔，連snoop dogg的兒子也拉進來喔",2026-05-07T03:45:14Z,2
@murphyng9727,關snoop dog 乜嘢事 同佢有關咩,2026-05-07T22:48:45Z,0
@wenze1989,离开了东城会就不能讲故事了是吧？,2026-05-07T04:44:46Z,1
@聶風-q1d,畫面好像沒什麼進步??,2026-05-07T04:18:22Z,1
@尼格杀手,光影依旧一坨，从8外传就变成这样了，画面还能越来越倒退是真没想到,2026-05-07T08:01:44Z,0
@kakukasei,看起來這部要仆街了,2026-05-07T13:00:50Z,0
@TheRealJasonMa316,好烂的所谓的明星阵容，还有黑人在这里凑热闹。除了歌还算挺好听以外，也没啥特别之处，主角也没啥人格魅力,2026-05-07T05:26:44Z,2
