Comment_Author,Comment_Text,Comment_Date,Like_Count
@fluffykitty8842,"Love you MAMAMOOO, my 4 beautiful talented queens. We missed you",2026-06-04T13:42:37Z,23
@lori0xoxo,this is so perfectly mamamoo! What a breath of fresh air from all the EDM tracks of late,2026-06-04T16:13:02Z,17
@aaaadfgh730,MAMAMOO IS COMING BACK FOR YOU,2026-06-04T09:02:39Z,17
@musicboxB-1,"Maybe it’s because they’re coming back after a long time, but the title and melody feel like a goodbye song TT",2026-06-09T02:34:45Z,9
@illin_,아 미친거 아니야 진짜 도랐나봐 미친 미친 미친 음색도 미쳤고 노래도 진짜 미쳤네 도랏네 ㅠㅠㅠ 끼야야햐랴갸ㅑㅇ략얗얗걀걁ㄱ갹갹ㄱ,2026-06-04T09:33:28Z,21
@gomez7156,"またママムの曲が聞けて本当に幸せ😭🤍本当に綺麗な曲です
カムバしてくれてありがとう
たとえ離れることがあってもこれからもずっとムムでいるし、ずっとママム大好きだよ🌷🌻🪻🌹💐",2026-06-04T10:48:24Z,31
@만타가오리-05,마마무 내 유일했던 처음으로 좋아했던 그룹 정말 좋아했던 마음은 영원할거 같아요 영원하자 마마무 놓지않을게 !!!!,2026-06-04T10:04:42Z,225
@LUNATIC__1222,막방 안 믿겨서 뮤비 돌려보는 중 행복한 3일이었다🥲,2026-06-07T21:35:20Z,3
@honeydreambear,내 케이팝이 다시 돌아왔다.. 나한텐 이게 진짜 케이팝이라구,2026-06-05T02:52:45Z,161
@Daya-cer0,OMG WELCOME BACK QUEENS!!💐,2026-06-04T09:00:50Z,36
@SenaAcrasyi,"Moonbyul vocals and rap parts are so addictive, she's so talented i love her",2026-06-04T16:07:23Z,334
@Byyoume,I MISS YOU ALL SO MUCHHH. but it kinda funny when i realize we're a radish meanwhile you guys are 4 flowers 🤣🤣💚💚,2026-06-07T16:09:34Z,4
@nameme7801,Emotional yet happy at the same time ❤️ MAMAMOO IS BACK,2026-06-04T09:05:07Z,34
@S9KaeMoon,"Omg what a beautiful song, thank you Mamamoo 🥹🙏",2026-06-04T15:24:01Z,30
@moustik31,"What a banger. I listened 5x! The queens are back! 
😁",2026-06-04T10:12:01Z,19
@JuliaStanchi,그들이 함께하는 그리움이 나의 소원이 이루어졌어 그들이 함께하고 새 노래를 냈어❤,2026-06-09T01:13:18Z,12
@kyin5284,MAMAMOO IS BACK!!!!!,2026-06-04T09:01:00Z,27
@dubuuuu_u,Finally. So happy to see them back!,2026-06-04T09:01:06Z,18
@DIGITALbran,These vocals are just SOMETHING else. <3 Cannot wait to see them live.,2026-06-04T21:09:43Z,46
@lyth7084,my life is so much brighter because of Mamamoo,2026-06-07T05:08:21Z,5
@TMooMoo,LETSGOOOOOOOOO MAMAMOOOOOOO IS LOVE,2026-06-04T09:01:22Z,29
@Baechunoong,하ㅠㅠㅠ고3이라 내년에두 팬미팅 꼭해조요..나 평생소원이 언니들만나는거야ㅠㅠㅠ,2026-06-04T09:23:47Z,31
@DenGM08,SO MUCH LOVE FROM THE PHILIPPINES🇵🇭🇵🇭🇵🇭💚💙,2026-06-04T09:01:00Z,47
@dinonari,"i didnt realize how much i had missed mamamoo 😭 this comeback makes me so emotional, kpop is so back !",2026-06-08T10:30:04Z,3
@gasmocorgi6158,We’ve absolutely been blessed omfg ❤❤❤,2026-06-04T09:01:31Z,50
@oonny-park,내 첫 덕질돌….. 언니들 너무 보고싶었어요ㅠㅠㅠㅠ,2026-06-04T12:35:07Z,27
@vh_eena,the moonbyul -> wheein transition in 0:37 is SOOOO SATISFYING <3,2026-06-04T11:27:22Z,20
@erikatt2914,Vocal queens,2026-06-09T16:12:14Z,8
@oohsparkling,MAMAMOO IS BACK,2026-06-04T09:00:53Z,35
@BLINKGreenTeaAddict,"Such a beautiful song and voices. Welcome back, MAMAMOO!",2026-06-04T22:49:42Z,16
@slgang9700,2:47 3 part harmonising belt from Immortal song era is back. Hwasa's emotional outro at the end with deep harmonies is heaven. Love from biggest Sri Lankan Moomoo❤❤❤❤,2026-06-04T10:11:13Z,175
@makinsomechanges30,I love this song!,2026-06-09T17:31:27Z,10
@Seabaha,흩어져도 뿌리는 하나 ❤,2026-06-04T17:44:52Z,17
@dragonkazoo77,OMG! 4 Flowers sound so good!!! and Solar rapping 1:33 is so cool 🔥,2026-06-04T09:13:03Z,16
@alizbettlydi_004,1:25 wheein's r&b roots is killing me,2026-06-04T13:08:36Z,16
@2minnty,Thank you MAMAMOO for feeding us a good music,2026-06-07T16:17:22Z,4
@Divyansh.c89,Who else is missing MaMaMoO's Adlibs 🤧,2026-06-08T04:52:11Z,3
@jieru5609,mamamoo is finally back 😭 i miss the four of them harmonising together so much... cant wait for the world tour after this!,2026-06-08T07:50:45Z,2
@forwhile8447,"""4 Flowers"" is beautiful. Looking at the 4 members being happy with each other is also a healing experience 🥰💚",2026-06-07T19:19:04Z,3
@rey6165,Queens are 4 againn,2026-06-08T18:12:47Z,6
@고라니2-n4b,언니들 노래 너무 좋다... 10년째 팬이에요❤,2026-06-09T06:35:19Z,6
@Bongi344,"a very short comeback, but the most perfect one! please comeback more often 😢😢😢😢😢",2026-06-09T18:28:26Z,4
@wilythougths7838,"Omg 7.3M, let's go 7.5M now 🔥",2026-06-09T01:14:48Z,6
@ylin7118,I can’t stop listening to this masterpiece of MAMAMOO TT,2026-06-07T06:04:16Z,5
@taeyoon143,This song feels like a warm tight hug in this busy world <3,2026-06-07T06:34:05Z,3
@mariacarolinaoliveira9070,Finally the  kpop songs with vocals are back,2026-06-10T00:02:29Z,4
@lkw9052,이 노래는 정말 좋고 힘이 있어요,2026-06-08T16:41:59Z,7
@kelleymedcalf2336,Best girl group.,2026-06-08T17:57:37Z,8
@weiweiwell-v8d,"I've been listening to them since their debut - that is, a third of my life? even a little more than a third
of the largest part of my soul sounds with their voices, which, like threads, connect for many years 🙏🏼
'4 flowers' as well 4 colors, 4 elements, 4 girls who have grown into amazing women, still remaining themselves
glad to see you together again ❤ I hope time has done its job, and you decide to see each other more often! Thank you for remembering moomoo! Because we remember you every day",2026-06-08T22:36:24Z,4
@JoseAndresMartinez-f9p,this song makes me so emotional!! mamamoo really knows how to SING a song ❤️,2026-06-08T07:15:08Z,7
@farahoktarina,Their vocals is no joke 😭,2026-06-08T23:34:30Z,2
@forwhile8447,Talented & hardworking MAMAMOO will always get my unconditional support! 🫶🏻,2026-06-09T22:53:23Z,4
@K-POPANDUZ-POP,Everyone keep watching pleasee,2026-06-09T14:33:03Z,8
@shytypessomestuff,My mamamoo i missed you so much,2026-06-09T02:48:44Z,7
@MarieLuiseOrland,Just one of the best groups ever. ❤MAMAMOO❤ 🌻🌺🌹🌷,2026-06-08T11:30:27Z,13
@LuisTren7,getting closer to 8million moos...keep going!,2026-06-09T05:49:36Z,5
@ds2020always,this is one of the most beautiful songs to come out of kpop recently. mamamoo really know how to SING a song ❤️,2026-06-10T03:28:27Z,4
@Monica-fe8ri,Beautiful as always,2026-06-09T01:46:28Z,6
@WheeSaisMyEverything,This song is perfection.🤌,2026-06-08T00:12:20Z,8
@thebestmedicine1948,Mamamoo makes me so happy! ❤,2026-06-09T18:01:10Z,5
@sumire1404,帰ってきてくれて本当にありがとう　言葉にならない……,2026-06-07T10:05:02Z,5
@NB-wd9nx,"FINALLYY!!! Can't believe it's been 4 years already, I missed Mamamoo so much!!",2026-06-10T03:03:22Z,6
@Syboutszen,"This is my new favorite MAMAMOO song. Not just because the song is beautiful. Or that it was cowritten by Solar and Byuli. Or how it reflects on the four's everlasting bond. But because it is a promise kept. And for those who kept the faith, I think it's just a little extra special.",2026-06-08T01:39:57Z,2
@miss_poker2897,on repeat forever! my women.,2026-06-08T14:51:18Z,5
@NeverAsk-l9o,"I love this song ❤️🥹. 


This is exactly what Korean pop music has been missing ( I'm not necessarily a big k-pop fan but Mamamoo yhoooo)❤️❤️🥹",2026-06-09T12:27:47Z,3
@aimesoares8180,"Stop the world, Mamamoo has made a comeback!",2026-06-07T17:54:30Z,2
@ceilroselie,REAL KPOP IS BACK,2026-06-09T19:45:34Z,5
@yangerine9019,MAMAMOO IS COMING BACK FOR YOU 🗣🗣🗣,2026-06-09T09:29:05Z,5
@Ejhontoidean76,신기하다 음색들이 비슷하면서도 다른 게 서로 진짜 잘,2026-06-08T07:09:01Z,9
@jag0603,"Sorry I'm late, but I'm so happy that my 4 vocalist is back!",2026-06-09T11:23:28Z,4
@marievantrier,We missed you 💗,2026-06-08T15:00:40Z,9
@itsgloria_music,Finally the wait is over,2026-06-08T16:19:22Z,4
@samira-o3t9s,"Welcome back, my girls ❤️😼",2026-06-08T17:33:00Z,5
@mayzaindne,MAMAMOO IS COMING BACK FOR YOU PORRRRRRRRRRRRRRRRRRRRRRRRRRRAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,2026-06-09T01:52:17Z,11
@NovieJean-u4x,"omygod, i missed them so much!",2026-06-08T14:59:56Z,6
@chequel7880,"Expecting reach 10M, 20M, 30M......",2026-06-09T04:05:26Z,4
@month2412,"Let's show them who they are, let's keep listening to them.",2026-06-09T09:44:11Z,2
@wazzupschisters,YESSS 😭💗 queens are back! Can’t wait to see you in NYC,2026-06-08T23:59:51Z,5
@wx5313,It's so good to see them together again  ❤‍🩹,2026-06-07T20:57:28Z,4
@nabilahossain4986,The last part of the song is a whole different experience,2026-06-07T18:26:05Z,2
@nyankokun,"I feel like we grew up with them. 

""After parting, we love even more"" This line hits even harder now that they're all successful solo artists. 

But no matter where they are, and after how long, they'll come back together.

It's interesting because their music has evolved but not changed. They're still the same and yet not. That's how I feel too. 

I was only a teen when I heart starry night. Now I'm a woman and trying to find my own place in this world. 


Who knows after how long, but I really hope I'll be able to listen to their music whenever they release it again.",2026-06-07T11:01:31Z,2
@shygodark21,LETS GOOOOO FOR 10M!!!!!!!!,2026-06-09T02:03:15Z,13
@Aminee152,LOVED IT!! I CRIED WHILE WATCHING MV!! I MISSED MAMAMOO SO MUCH! I HOPE ALL MAMAMOO COME TO TURKIYE ❤🇹🇷,2026-06-09T08:03:04Z,4
@MooMooLicious,"The lyrics "" after parting, we love even more make me crying. Thinking back, I started stanning Mamamoo in 2018. I was going through a breakup and struggling with my master's research at the same time. That's when I found Mamamoo.They helped me forget my sadness and gave me something to look forward to every day. I even started a fan page on Instagram and it grew to almost 22k followers. But after I got a job in 2019 and my mom got sick, life became really busy and I couldn't keep up with everything anymore. Still, Mamamoo will always hold a special place in my heart. Thank you for helping me through one of the hardest times in my life. ❤ I'm happy you guys back",2026-06-09T12:09:21Z,2
@Syboutszen,Come on moomoo 6 million is just ahead. We can do better than this for our 4 flowers,2026-06-07T18:30:00Z,5
@Oettoetgafou69,"Moonbyul vocals and rap parts are so addictive, she's so talented i love",2026-06-08T01:32:29Z,2
@Benjamin-M,The end with falsetto wow,2026-06-08T14:45:15Z,5
@amber4504,대박나장 진짜!!!,2026-06-08T14:31:55Z,5
@ruthbarrica,"I'm being emotional right now, I miss them ot4!!!!",2026-06-07T07:14:08Z,5
@Jack-nj2vb,I just really love mamamoo <3,2026-06-08T20:00:39Z,15
@FightAgainstDogsPigs,마마무의 창법을 골고루 사용한 멋진 곡.,2026-06-09T21:40:47Z,6
@alejandromaxp,Las Patronas del K-pop!!!!! Nunca nos abandonen! Moomo y Mamamoo hasta el final!,2026-06-09T15:00:50Z,5
@lilikpop18,2.6M || 10M LET'S GO MOOMOOS.,2026-06-09T02:53:36Z,12
@aimesoares8180,The fact that four such insane voices managed to come together and form a group is like witnessing a once-in-a-century event. 😮❤,2026-06-07T17:52:46Z,1
@rilermi274,Need more mamamoo and moonbyul. Always picks me up through all the things life throws 😊,2026-06-07T05:50:43Z,3
@momoolodyy8016,BeLisMamamoo (believe and listen to Mamamoo) truer words till now and ever🎉🎉,2026-06-09T11:20:49Z,4
@Syboutszen,I hope someday to watch this MV without it getting all blurry 🥺,2026-06-08T09:54:37Z,6
@justteeka2661,Mr.Ambiguous & Don't be Happy feels just like yesterday 🥹,2026-06-09T12:51:23Z,3
@emanahmed-i2w6p,I really missed them ♥️,2026-06-09T00:30:26Z,6
@essence2034,finally a comebackkk,2026-06-08T02:55:44Z,4
@PrplInyeon,They deserve more recognition. Even more than some so-called famous gg.,2026-06-08T12:35:35Z,1
@SCPE-jhesi,AHHHHHH 😭😭😭😭 VOLVIERON MIS MAMAMOOS LAS EXTRAÑE TANTO!! Soy una flor ❤,2026-06-09T03:25:07Z,6
@discobandido,"Damn this lyrics makes me cry and nostalgic. As a Moomoo who have waited for so long, the message hits really deep.",2026-06-07T11:31:36Z,2
@nabilahossain4986,I wish they promoted this song more😭 it deserves its moment,2026-06-08T19:21:59Z,10
@wink.7040,"Three years later, MY CON THE MOVIE moved me all over again.  Thank you, MAMAMOO. Welcome back💛❤️💙🤍💚🇹🇼

3년 후에도 《MY CON THE MOVIE》는 다시 한 번 저를 감동시켰어요. 
고마워요, MAMAMOO. 다시 돌아와 줘서 고마워요.",2026-06-09T10:01:34Z,3
@SavvyBroccoli,The literal GOATS OF kpop.,2026-06-07T09:39:52Z,2
@ncyngdexter6764,"Didn't expect mamamoo coming back again 🥲🫶🏻 they are serving vocals
And the kpop industry changed a lot from wind flowers to 4 flowers 🌻🌹🌷🌺",2026-06-07T09:10:35Z,2
@malditayads963,AAAHH I MISSED THEM DAMN THIS SONG IS SO GOOD,2026-06-09T07:14:46Z,5
@ariadnedollx,I missed my girls 🥹💗💗💗💗,2026-06-08T14:57:55Z,9
@user-bq5vl8lf9q,oh my gosh! this is real music.🥹🥹,2026-06-07T09:23:38Z,3
@uw3n-513,I’m here for my beloved flowers❤,2026-06-07T19:20:16Z,3
@kosmosinging7549,The original version is great. The Latin and acoustic versions are also so good.,2026-06-07T08:02:42Z,3
@marcosromero4551,"Ame la canción, fue muy nostalgia y su voz siempre un deleite ❤",2026-06-09T02:33:06Z,8
@heartbear01,So beautiful,2026-06-09T16:40:19Z,5
@Anna-fo2yw,this comeback is so magical to me,2026-06-08T02:31:42Z,2
@brendacristinasaldanasosa8836,Como siempre Mamamoo sacando música de calidad y no sólo música comercial. Manteniendose fieles a su estilo y escencia. Las amo.,2026-06-07T18:10:55Z,4
@blueee_berryyogurt6381,"❤‍🔥OMG, I'm tearing ...
Even I know its Illella, I just cant be prepared enough for this Destiny🥹 so HIP for a not just Starry nights or days under Wind flowers. The song hits us all Moomoos 💚we just know that because You're the best Décalcomanie to us ❤💙💛🤍",2026-06-07T04:56:02Z,5
@abomamntshilibe3777,Something I didn't even know was broken just healed in me🥹,2026-06-07T22:44:55Z,2
@peterescudero3579,"👏Thanks for the English subtitles, much appreciated. This song is a certified hit. ❤️ the harmonies at the end. 👍🫶🫰",2026-06-09T00:18:13Z,4
@SYsChocaMocho,I'm so happy seeing my OT4 together again 🥺❤‍🩹,2026-06-10T00:29:53Z,5
@ayemyintmyatthu-xy1xv,Byul's vocal makes me cry 😭,2026-06-08T12:12:21Z,2
@sethkang4410,omggggggggg a ballad type comeback. they know what ttheyre doing!,2026-06-09T03:20:25Z,3
@bcns02,i love them so fkn much,2026-06-09T17:00:44Z,8
@siya-dive,"Cómo youtube no me recomendó esta canción, mamamoo reinas vocales 😭",2026-06-07T19:56:57Z,3
@KuLaLisa,"I love how everyone else has these extravagant mvs but MMM just has some chairs, a little walk in the woods and they just sing their butts off. So awesome to have them back.",2026-06-10T04:46:26Z,0
@tthaya7596,4人のカムバがこんなに幸せなんて、、、脳汁プシャーよ,2026-06-07T15:06:49Z,7
@Sevastra88,4 Flowers has so much love and heart throughout the song it heals and reinvigorates you,2026-06-07T15:59:02Z,3
@leggomoo8544,Mamamoo vocals r another level,2026-06-08T01:58:08Z,2
@lasianpride7765,I missed them soo much. Please please some to europe ❤,2026-06-07T21:24:59Z,5
@priyansusah5212,Love you Mamamoo 💚💚💚💚,2026-06-08T19:15:20Z,6
@aiu_rs,信じて聴くママム信じて聴くママム信じて聴くママム‼︎,2026-06-08T00:40:04Z,5
@LoserCrewAndYong,The song is so good wth Mamamoo omg 4 goddesses!!,2026-06-07T20:12:00Z,8
@L.G.127,"To hear this 4 harmony again, missed this days",2026-06-08T15:36:06Z,2
@BLACKPINKFORVER-BLINK,BLINKS love you❤,2026-06-08T12:25:55Z,4
@csfung5208,Mamamoo will continue~,2026-06-09T12:13:04Z,4
@user-wt1cv3wh3t,I’m back home again 🥹,2026-06-09T15:37:32Z,10
@esterlymam,Mamamoo the Best! I Miss This,2026-06-08T13:36:36Z,4
@jezzleticar2120,Let’s go moomoo’s! The radish queens are back with a vengeance!!,2026-06-07T23:59:24Z,3
@ziyanglin2271,moomoo keep streaming 4 flowers!,2026-06-07T08:22:34Z,5
@indolentgenius4348,we are sooo soo back 😭,2026-06-07T08:20:48Z,4
